CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL,,
62,6,"Understood, but given the sensitivity and urgency, we were hoping to expedite this process. Delays could negatively impact your company's position in the lawsuit.", Scammer pressures for immediate compliance, scam,,
62,7,"While we understand the urgency, we must adhere to our internal protocols for legal matters. All requests of this nature need to be documented and reviewed by our legal team.", Assistant emphasizes the importance of adhering to internal protocols, scam_response,,
62,8,"I must stress the consequences of not cooperating could be severe for your company. However, I'll see what I can do about sending the formal request.", Scammer warns of severe consequences for non-cooperation but agrees to send a formal request, scam,,
62,9,We are fully prepared to cooperate within the bounds of our legal and security protocols. We look forward to receiving your formal request and will prioritize its review to address this matter efficiently., Assistant maintains a cooperative stance while ensuring that any action taken complies with company and legal standards, scam_response,,
62,10,I'll forward the request to your legal department shortly. Expect it within the day., Scammer agrees to provide the requested documentation, scam,,
62,11,Thank you. Please ensure the request includes all necessary details and references to facilitate a swift response. We appreciate your understanding and cooperation., Assistant thanks the scammer and outlines expectations for the documentation, scam_response,,
62,12,You'll have it soon. Goodbye., Scammer concludes the call with a promise to send the documentation, scam,,
62,13,"Goodbye, and thank you for reaching out. We will await your document.", Assistant ends the call, neutral,,
63,1,"Hello, this is the assistant to [Your Name]. May I know the reason for your call?", Initial greeting from the assistant, neutral,,
63,2,"Hi, I'm calling from 'QuickTech Support' about a critical security issue flagged on [Your Name]'s computer. Immediate action is required.", reporting a critical security issue, scam,,
63,3,Could you specify what kind of security issue has been detected?, Assistant asks for specifics about the reported security issue, scam_response,,
63,4,We've detected multiple virus infections that could compromise personal data. We urgently need to run a remote clean-up procedure., Scammer claims multiple virus infections have been detected and suggests a remote intervention, scam,,
63,5,"Before we proceed, could you provide me with details on when and how the issue was detected?", Assistant asks for details on the detection of the issue, scam_response,,
63,6,Our system conducts regular sweeps and your IP address showed up in our latest scan. We're here to help resolve this immediately., Scammer explains the detection process and presses for immediate action, scam,,
63,7,I need to cross-verify this with our internal security protocols before any remote access is granted., Assistant mentions the need for internal verification before proceeding, scam_response,,
63,8,"I understand your concern, but we need to act fast to prevent data loss. We're offering this complimentary service as a part of our customer care initiative.", Scammer pressures for quick action, scam,,
63,9,"While we appreciate the assistance, I must first verify the legitimacy of this service to protect against potential unauthorized access.", Assistant insists on verification of the service's legitimacy, scam_response,,
63,10,"Look, we have limited time. I can provide you with a temporary ID and password for our secure support portal where you can see the report.", Scammer offers temporary credentials for a 'secure support portal' to see the alleged report, scam,,
63,11,I will require official documentation of your service and a direct line to your supervisor for confirmation., Assistant asks for official documentation and supervisor contact for further verification, scam_response,,
63,12,"I don't have the time to wait for supervisors. Your data is at risk now. Let's get this sorted out, shall we?", cites immediate risk, scam,,
63,13,"My priority is to safeguard [Your Name]'s information. Please email the official report and contact details, and we will follow up accordingly.", Assistant emphasizes safeguarding information and requests an email with the report, scam_response,,
63,14,"I'll send over what I can, but remember, every minute counts!", Scammer concedes to sending information but stresses the urgency of the situation, scam,,
63,15,Understood. We will respond as soon as we have conducted our review. Thank you for your patience., Assistant acknowledges the scammer's concession and promises to review the provided information, neutral,,
64,1,"Hello, you've reached the assistant to [Your Name]. How can I direct your assistance today?", Initial greeting from the assistant, neutral,,
64,2,"Hi, I'm calling on behalf of SaveTheFuture Foundation. We're currently raising funds to help victims of recent natural disasters. Your contribution can make a huge difference.", Scammer introduces themselves from a charity foundation seeking donations for disaster relief, scam,,
64,3,That's certainly a cause we're interested in supporting. Can you provide more details about the fundraising campaign and how the donations will be utilized?, Assistant expresses interest and requests more details about the campaign and use of donations, scam_response,,
64,4,"Absolutely. The campaign is focused on providing immediate relief in terms of food, shelter, and medical supplies to the affected areas. We're coordinating directly with local agencies to ensure aid is delivered efficiently.", Scammer provides details about the campaign's goals and logistics, scam,,
64,5,Sounds like a commendable effort. Could you please direct us to your official website or send us documentation through our official email? This would allow us to verify the campaign and proceed with a donation., Assistant requests official verification sources such as a website or documentation, scam_response,,
64,6,"I understand your need for due diligence, but we're currently experiencing a high volume of traffic on our website, making it temporarily inaccessible. We're accepting donations over the phone to expedite the process.", Scammer claims website issues and urges for phone donations, scam,,
64,7,"While we're eager to help, it's our policy to ensure all charitable contributions are made through verified channels. Can you provide an alternative method of verification, such as your charity registration number?", Assistant mentions policy for verified charitable contributions, scam_response,,
64,8,"I'm not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use immediately.", Sstressing urgency, scam,,
64,9,"We appreciate the urgency, but we must adhere to our protocol for charitable donations, which includes a verification process to ensure our contributions reach the intended recipients.", Assistant reaffirms adherence to verification protocol, scam_response,,
64,10,You're missing a critical opportunity to help those in need right now. We were hoping for your support., Scammer pressures for immediate support, scam,,
64,11,"We're committed to supporting causes that align with our values, but we must first verify the authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.", Assistant expresses commitment to support but insists on verification, scam_response,,
64,12,This is highly disappointing. I'll have to note your refusal to assist at this time., Scammer expresses disappointment and notes refusal to assist, scam,,
64,13,We're not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward., Assistant clarifies their stance on assistance and requests required information for verification, scam_response,,
64,14,I'll see what I can do and get back to you., Scammer concedes to try and provide the requested information, scam,,
64,15,Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign., Assistant thanks the scammer and expresses readiness to assist upon verification, neutral,,
65,1,"Good afternoon, you've reached [Your Name]'s assistant. How may I assist you?", Initial greeting from the assistant, neutral,,
65,2,"Hello there, I'm reaching out from the 'Global Tech Support' about a critical security issue detected on [Your Name]'s computer. Immediate action is required.", reporting a critical security issue, scam,,
65,3,Can you specify the nature of the security issue you've detected?, Assistant requests specifics about the security issue, scam_response,,
65,4,Of course. We've detected multiple unauthorized login attempts which seem to be a coordinated attack on [Your Name]'s accounts., Scammer specifies unauthorized login attempts as the issue, scam,,
65,5,I see. Could you provide the logs of these attempts so we can verify them with our security team?, Assistant asks for evidence to validate the claim and consult with the security team, scam_response,,
65,6,"Well, due to the sensitive nature of this issue, we need to handle this directly and quickly. Could we get remote access to rectify this?", Scammer citing sensitivity and urgency, scam,,
65,7,"Before proceeding, we would need to verify your company credentials and your authorization to make such requests.", Assistant seeks verification of the scammer's credentials and authorization, scam_response,,
65,8,I am authorized to handle this directly. We don't have time for formalities., Scammer claims direct authorization and dismisses the need for verification, scam,,
65,9,"As part of our protocol, we maintain stringent security measures. I will need to verify your request with our ISP contact directly.", Assistant insists on following security protocol for verification, scam_response,,
65,10,You're wasting valuable time. Your computer could be compromised any minute now!, Scammer pressures the assistant by emphasizing the risk of delay, scam,,
65,11,"Your urgency is noted, but security protocols are in place for such scenarios. I will contact our ISP for confirmation and get back to you shortly.", Assistant acknowledges the urgency but commits to following security protocols, scam_response,,
65,12,There's no time for that. You're making a huge mistake!, Scammer attempts to escalate the situation by suggesting potential consequences of delay, scam,,
65,13,Ensuring [Your Name]'s digital safety is our priority. Thank you for your understanding., Assistant reaffirms commitment to security and ends the conversation politely, neutral,,
66,1,"Hello, you've reached the office of [Your Name]. How can I assist?", Initial greeting by the assistant, neutral,,
66,2,"Hi, I'm Alex from Global Internet Security. We've noticed suspicious activity on your network indicating a possible cybersecurity threat to your system.", Scammer claims to be from a cybersecurity firm, scam,,
66,3,Can you provide more details about the suspicious activity you've detected?, Assistant asks for specifics about the reported activity, scam_response,,
66,4,Certainly. We've detected multiple attempts to access your network from unauthorized locations. Immediate action is required to prevent potential data breaches., Scammer provides details about unauthorized access attempts, scam,,
66,5,Could you send us a detailed report of these attempts so we can review it with our IT security team?, Assistant requests a detailed report for review, scam_response,,
66,6,"Due to the urgent nature of this threat, we recommend taking immediate steps to secure your network. We can guide you through the process over the phone.", Scammer urges immediate action and offers phone assistance, scam,,
66,7,"We appreciate your concern, but it is our policy to first verify such claims with our IT department before taking any action.", Assistant states company policy on verifying security claims, scam_response,,
66,8,"I understand your caution, but delaying action could result in significant damage to your system and data.", Scammer warns about the risks of delaying action, scam,,
66,9,Please provide your contact information and we will get back to you after consulting with our IT department., Assistant asks for the scammer's contact information for follow-up, scam_response,,
66,10,"I'll email you my contact details. However, I urge you to consider the severity of this issue.", Scammer agrees to send contact details but stresses the issue's severity, scam,,
66,11,Thank you. We will review the information and respond accordingly after our internal verification., Assistant thanks the scammer and commits to follow-up after review, neutral,,
67,1,"Good morning, [Your Name]'s office. How may I help you?", Initial greeting by the assistant, neutral,,
67,2,"Morning, I'm calling from Premier Investments. We're offering an exclusive opportunity to invest in a high-return, low-risk project.", Scammer introduces an investment opportunity, scam,,
67,3,That sounds interesting. Can you provide more details about the investment and the expected returns?, Assistant expresses interest and requests more details, scam_response,,
67,4,Absolutely. We're looking at a return of at least 20% within the first year. The project involves cutting-edge technology in the renewable energy sector., Scammer provides details on the project and potential returns, scam,,
67,5,Can you send us some documentation or a prospectus for this investment?, Assistant asks for documentation to review the investment, scam_response,,
67,6,We prefer to handle these discussions in person or over a secure call to protect sensitive information. Can we arrange a meeting or a call?, Scammer suggests a meeting or call to discuss further, scam,,
67,7,We would still need some preliminary information before we can commit to a meeting or a call. Can you provide any official credentials or company information?, Assistant requests preliminary information before proceeding, scam_response,,
67,8,"I'll have to check with my team about what we can send over without a formal NDA. Meanwhile, I can assure you, our past investors have been very satisfied.", Scammer mentions past investor satisfaction and the need for an NDA, scam,,
67,9,Please forward whatever information you can share at this stage. We'll review it and decide on the next steps., Assistant asks for any available information for review, scam_response,,
67,10,Understood. I'll get back to you with what I can as soon as possible. Thank you for considering our offer., Scammer agrees to send information and thanks the assistant, neutral,,
68,1,"Hello, you've reached [Your Name]'s assistant. How can I assist you?", Initial greeting by the assistant, neutral,,
68,2,"Good day, I'm reaching out from HelpNow Foundation. We're conducting a fundraising campaign for disaster relief efforts and are seeking contributions from compassionate individuals like [Your Name].", Scammer introduces a charity fundraising campaign, scam,,
68,3,Can you tell me more about the campaign and how the funds will be used?, Assistant inquires about campaign details and fund usage, scam_response,,
68,4,"Certainly. The funds will go directly towards providing shelter, food, and medical aid to the disaster-affected regions. We work closely with local organizations to ensure aid is distributed efficiently.", Scammer explains the fund allocation process, scam,,
68,5,Would it be possible to receive some literature on your organization and this specific campaign? We like to review such information before making a decision., Assistant requests official documentation for review, scam_response,,
68,6,"We can certainly provide information on our work, but we find that immediate action is crucial in these situations. Every moment counts in getting aid to those in need.", Scammer stresses the urgency of the situation, scam,,
68,7,"I understand the urgency, but our policy is to ensure that our contributions are going to legitimate and effective channels. Please send us the information for our review.", Assistant reiterates the policy on verifying charitable contributions, scam_response,,
68,8,I'll do my best to get you the information quickly. Your support could really make a difference., Scammer promises to send information and highlights the impact of potential support, scam,,
68,9,Thank you. We look forward to reviewing the information and will get back to you as soon as we have made a decision., Assistant thanks the scammer and commits to a decision after review, neutral,,
69,1," ""What do you think about Korea's short track performance after watching this video?""", Request for opinion, neutral,,
69,2," ""Korea is still the strongest in short track. Watching this race"," it was so thrilling!""", Expressing admiration, neutral,
69,3," ""I thought it was over when she fell", but she made an incredible comeback and reached the finals," even winning gold!""", Describing the race, neutral
69,4," ""It reminded me of my childhood when I used to skate at school. We had an inline skating track there.""", Nostalgic, neutral,,
69,5," ""Inline skating was a big part of school life. I started in third grade"," and we would practice every day.""", Describing early experience, neutral,
69,6," ""The speed in inline skating is different. It's so intense; once you start"," you just keep going.""", Describing inline skating, neutral,
69,7," ""Short track is even harder. After a few laps"," your legs are already exhausted. I can’t imagine doing it for 3000 meters!""", Reflecting on the difficulty, neutral,
69,8," ""But these athletes showed incredible resilience. They fell but still managed to win—such an achievement!""", Praising the athletes, neutral,,
69,9," ""The comeback felt like a dramatic story. At first", people probably thought they were out," but then they started catching up.""", Describing the race, neutral
69,10," ""It was so tense. Even though the race was tough"," we were all rooting for them to succeed. It's a true national pride moment.""", Expressing emotional reaction, neutral,
69,11," ""It was so exciting when they finally overtook the competitors and won gold. What a feeling!""", Describing triumph, neutral,,
69,12," ""It’s amazing that despite the physical challenges"," they still managed to win. It speaks volumes about their perseverance.""", Reflecting on perseverance, neutral,
69,13," ""Korea’s athletes just have that strong mindset—never giving up"," even when the odds are against them.""", Reflecting on Korean resilience, neutral,
69,14," ""In other sports too", Korea excels. Archery," winter sports—they’re consistently at the top.""", Praising Korea's sports performance, neutral
69,15," ""Even in shooting sports", Korea’s athletes show remarkable skill. My mother was a shooting athlete," and I always thought I would be good at it.""", Sharing personal experience, neutral
69,16," ""But when I trained for it"," I realized it wasn’t as easy as I thought!""", Reflecting on personal experience, neutral,
69,17," ""Koreans really excel in sports. Whether it's archery or football"," we’re constantly performing at a high level.""", Praising Korea's sports prowess, neutral,
69,18," ""In the end"," it’s about the determination and hard work that sets Korean athletes apart.""", Concluding statement, neutral,
70,1,"Hello, this is your bank’s security department. We’ve noticed suspicious activity on your account.",Initiating scam,scam,,
70,2,What suspicious activity? I haven't noticed anything unusual.,Request for clarification,scam,,
70,3,It seems someone tried to access your account. We need to transfer your funds to a secure account for protection.,Scam attempt to convince victim to transfer funds,scam,,
70,4,"Wait, what? My account was accessed? What do you mean by transferring my funds?",Seeking more details,scam,,
70,5,"Yes, we need to secure your account immediately. Please send all your funds to a temporary holding account we will provide.",Providing fraudulent instructions,scam,,
70,6,Are you sure? Shouldn’t I go to the bank in person?,Attempting to verify legitimacy,scam,,
70,7,"No, it’s too dangerous. We can handle it for you. Just follow these steps and we’ll ensure your account is safe.",Avoiding suspicion,scam,,
70,8,"Okay, I guess I’ll follow your instructions. What do I need to do?",Complying with the scam,scam,,
70,9,"First, I need you to verify your full name and account number so we can proceed with the transfer.",Requesting sensitive information,scam,,
70,10,"Sure, my name is [Victim’s Name] and my account number is [Account Number].",Victim providing details,scam,,
70,11,Thank you. Now I’ll send you the details of the secure account. Please transfer all of your funds there immediately.,Scam progressing,scam,,
70,12,"Okay, I will do that now. Please make sure everything is safe afterward.",Final confirmation,scam,,
70,13,"Once the transfer is complete, I’ll confirm everything and your account will be secure. Thank you for acting quickly.",Reassurance to keep victim engaged,scam,,
70,14,I’ll send the transfer now. I’m trusting you with this.,Complying with scam,scam,,
70,15,"Once done, do not speak to anyone else about this. We will handle everything.",Encouraging silence,scam,,
70,16,Understood. I’ll contact you once the transfer is complete.,Final agreement,scam,,
70,17,Thank you. We’ll finalize the security process as soon as we receive the transfer.,Scam's closure,scam,,
70,18,I just completed the transfer. Can you confirm everything is okay now?,Requesting confirmation,scam,,
70,19,"Yes, everything is secure now. Thank you for your cooperation.",Scam's false reassurance,scam,,
70,20,Thank you. I appreciate your help.,Victim expressing gratitude,scam,,
71,1,"Hello, this is the personal assistant of [Your Name]. How may I assist you today?",Standard opening exchange,neutral,,
71,2,"Hi, I’m calling about the issue with the funds transfer. Can you check on that for me?",Inquiring about fund transfer status,neutral,,
71,3,"Sure, I’ll look into that. Could you confirm the last transaction or receipt details?",Requesting verification of transaction,neutral,,
71,4,"Yes, I received the confirmation receipt, but I’m not sure about the remaining balance.",Confirming receipt asking about remaining balance,neutral,,
71,5,"I see, the system hasn’t fully verified the balance yet. I’m checking now, please hold on for a moment.",Informing about system verification,neutral,,
71,6,"Alright, I’ll wait. Can you tell me when the verification will be done?",Asking for time estimate,neutral,,
71,7,"It should be done shortly. Once confirmed, the funds will be ready for transfer.",Providing reassurance,neutral,,
71,8,Great! Do I need to do anything on my end?,Inquiring about required actions,neutral,,
71,9,You may need to do an electronic signature. Is your phone ready for that?,Asking about technical setup for signature,slightly_suspicious,,
71,10,My phone isn’t working for that right now. Can we do it some other way?,Indicating technical difficulty,slightly_suspicious,,
71,11,We can send the documents by mail or fax if the electronic signature doesn’t work for you.,Offering alternative methods,slightly_suspicious,,
71,12,Could you send it by text instead? That would be easier for me.,Requesting text delivery,slightly_suspicious,,
71,13,"Sure, I’ll send the account details by text once the verification is complete.",Confirming action after verification,slightly_suspicious,,
71,14,And I heard I need to do a signature by email too. How does that work?,Inquiring about the email process,slightly_suspicious,,
71,15,"Yes, you can sign it through email or we can arrange for a handwritten signature if that’s easier.",Offering alternative signatures,slightly_suspicious,,
71,16,What do you need for the signature to work? I’m not sure what I should do.,Requesting more details,slightly_suspicious,,
71,17,"Once the receipt is confirmed, I’ll let you know and we’ll move forward with the funds transfer. There might be a slight delay.",Explaining delay,slightly_suspicious,,
71,18,I'm a little confused. Is there any other way to make this quicker?,Expressing confusion and concern,slightly_suspicious,,
71,19,"I understand. We’re doing everything we can on our end to speed things up. Please stay on hold, and I’ll confirm the transfer once everything is settled.",Offering reassurance with urgency,scam,,
71,20,I'll wait. Just let me know when it's ready.,Agreeing to wait,scam,,
71,21,"Once we confirm the transfer details, I’ll be in touch with you via text to finalize everything.",Confirming next steps,scam,,
71,22,"Alright, thank you for your help. I’ll wait for your update.",Final confirmation,scam,,
72,1,"Hello, this is a call from the National Tax Service. Are you aware of the outstanding tax balance on your account?",opening,neutral,,
72,2,What tax balance? I don’t know what you’re talking about.,Denial or confusion,neutral,,
72,3,We have been trying to reach you regarding your overdue taxes. You must pay immediately to avoid further legal actions.,Threatening with consequences,scam,,
72,4,I don’t have any overdue taxes. Why haven’t I received any notices?,Questioning legitimacy,scam,,
72,5,"The notice was sent to your registered address. If you don’t pay today, you will be facing serious legal issues. Do you want to handle this now?",Urgency and intimidation,scam,,
72,6,I’m not sure about this. Can you send me a written notice?,Requesting proof,scam,,
72,7,"We can’t send a written notice at the moment, but if you don’t make the payment now, your case will be escalated.",Escalating threat,scam,,
72,8,I can’t just send money without proper verification. How can I be sure this is legitimate?,Expressing doubt,scam,,
72,9,"You can pay using a bank transfer or a prepaid card. If you don’t make the payment now, you’ll face immediate legal action.",Pushing for payment method,scam,,
72,10,I don’t trust this. Can you give me a contact number or official email?,Requesting more details,scam,,
72,11,We cannot provide further details over the phone. You need to make the payment now to avoid arrest.,Escalating fear,scam,,
72,12,This sounds suspicious. I will call the authorities to verify this.,Attempting to verify,scam,,
72,13,"If you call the authorities, you will be immediately detained for tax evasion. This is your last chance to pay.",Final threat before closing,scam,,
72,14,I’m not going to send any money without proper verification. Goodbye.,Refusal,scam,,
72,15,Goodbye. You will regret this when the police arrive.,Closing with final threat,scam,,
73,1,"Hello, is this Mr. OOO?",Initial greeting,neutral,,
73,2,"Yes, this is him.",Confirming identity,neutral,,
73,3,"Hi, I’m Kim Go-eun from Hyundai Capital’s payment department. I’m calling about your transfer.",Introduces self and topic,scam,,
73,4,"Yes, I was expecting your call.",Acknowledging expectation,scam,,
73,5,I’ll just need to quickly verify some personal information. Could you confirm the first part of your date of birth?,Requesting personal information,scam,,
73,6,"Sure, it’s OOOOOO.",Providing personal information,scam,,
73,7,"And you’re using a mobile phone under your name with LG Uplus, is that correct?",Confirming additional personal details,scam,,
73,8,"Yes, that’s right.",Confirming information,scam,,
73,9,Can you please confirm the bank account number you’ve provided for receiving funds?,Requesting bank details,scam,,
73,10,"It’s KB Kookmin Bank, OOO.",Confirming banking details,scam,,
73,11,"The approved funds amount is 23 million won, with an interest rate of 8.8%. Your monthly repayment amount is 547,850 won, but due to some adjustments, the amount has been increased to 7 million. The new monthly repayment amount is 557,850 won.",Discussing loan details,scam,,
73,12,"Okay, I understand.",Acknowledging details,scam,,
73,13,"There are no changes to the terms you’ve been informed of, right?",Confirming terms,scam,,
73,14,"Yes, that’s correct.",Confirming,scam,,
73,15,"The transfer is a bit delayed, so I’m setting up a scheduled transfer. It’ll occur between 7 PM and 8 PM.",Announcing transfer time,scam,,
73,16,Okay.,Acknowledging,scam,,
73,17,"Your turn is 5th or 6th in line. If the transfer doesn’t happen today, it will be processed tomorrow between 9 AM and 10:30 AM.",Setting expectations,scam,,
73,18,"Okay, so I’ll have to call again if it doesn’t come through today?",Asking for clarification,scam,,
73,19,"Yes, you’ll need to confirm with the handler tomorrow morning. Then, the funds will be directly available to you.",Clarifying next steps,scam,,
73,20,"And if it doesn’t come through tomorrow morning, there’s no other option?",Confirming further details,scam,,
73,21,"Correct, but if the system closes early, there’s nothing we can do. Just want to make sure you understand.",Adding uncertainty,scam,,
73,22,Understood.,Acknowledging,scam,,
73,23,"The electronic signature has been an issue. If you can’t do it, we can arrange a call to assist you with it.",Discussing electronic signature,scam,,
73,24,"Okay, I understand. I’ll work with the handler on that tomorrow.",Acknowledge and plan,scam,,
73,25,"If you have any further questions, feel free to ask.",Offering further assistance,scam,,
73,26,"So, the transfer is scheduled now. Correct?",Confirming action,scam,,
73,27,"Yes, the transfer is scheduled between 7 PM and 8 PM today.",Confirming details,scam,,
73,28,Thank you for your assistance. I’ll wait for the transfer.,Closing conversation,scam,,
73,29,Thank you for your patience. Please make sure to mention you’ve been informed when you speak to the handler. Have a good day.,Final instructions,scam,,
73,30,I’ll let them know. Thank you.,Acknowledging,scam,,
73,31,"Goodbye, Mr. OOO.",Closing,scam,,
74,1,"This bond is under your name, not under our bank's name.",Explaining bond ownership,neutral,,
74,2,"Yes, yes.",Acknowledging,neutral,,
74,3,"Therefore, we cannot cover the full 15 million KRW with our bank's funds.",Explaining bank policy,neutral,,
74,4,"Yes, yes.",Acknowledging,neutral,,
74,5,"Right, isn't that correct?",Seeking agreement,neutral,,
74,6,"Yes, yes.",Acknowledging,neutral,,
74,7,"If our bank handles it entirely, it could be misunderstood as a leveraged loan.",Explaining constraints,scam,,
74,8,Yes.,Acknowledging,neutral,,
74,9,We will cover 40-50% from the main branch and 20-30% from the local branch.,Explaining financial support,neutral,,
74,10,Yes.,Acknowledging,neutral,,
74,11,"The remaining 20-30% needs to be covered by you, and we'll reimburse you later.",Requesting customer contribution,scam,,
74,12,That sounds difficult for me right now.,Expressing financial difficulty,neutral,,
74,13,"If it gets reported to the financial supervisory authority, it could complicate your future loans.",Warning about consequences,scam,,
74,14,I don’t have the capacity to cover 20-30%.,Expressing financial limitation,neutral,,
74,15,Understood. Let me ask how much you can handle.,Seeking alternative solutions,neutral,,
74,16,"It’s not about the amount, I just don’t want to take unnecessary risks.",Expressing reluctance,neutral,,
74,17,But this is beneficial for you.,Attempting persuasion,scam,,
74,18,"I understand, but the situation is stressful for me.",Expressing concern,neutral,,
74,19,"If you decide not to proceed, it may lead to reporting and complications.",Reiterating risks,scam,,
74,20,"I understand that, but the financial burden is too heavy.",Acknowledging risks,neutral,,
74,21,"What if I cover 150,000 KRW from my funds to help you?",Offering partial assistance,neutral,,
74,22,When would the reimbursement happen if I proceed?,Inquiring about reimbursement,neutral,,
74,23,Usually within 3-4 hours after processing the documents.,Explaining timeline,neutral,,
74,24,"I’m not saying I distrust you, but this process feels risky.",Expressing mistrust,neutral,,
74,25,I can send you my ID for reassurance.,Offering proof of identity,neutral,,
74,26,"But even then, it’s a big risk for me.",Expressing concern,neutral,,
74,27,"I assure you, this is legitimate, and you can report me if it’s not.",Providing assurance,neutral,,
74,28,"If you proceed, the loan will be processed tomorrow.",Providing clarity on the process,neutral,,
74,29,"Alright, let’s proceed. I’ll trust you on this.",Decision to proceed,scam,,
74,30,I will send you my ID for confirmation.,Reassuring customer,scam,,
75,1,"Hello, this is your manager. I've been trying to reach you.",Manager trying to contact customer,neutral,,
75,2,"Oh, you’ve been trying to call me?",Acknowledging repeated contact,neutral,,
75,3,"Yes, I noticed you called around 5 times.",Confirming contact attempts,neutral,,
75,4,"Yes, that’s correct.",Acknowledging,neutral,,
75,5,"I checked the system, and it seems your application was approved.",Confirming approval status,neutral,,
75,6,I want to cancel it.,Requesting cancellation,neutral,,
75,7,"Oh, you want to cancel?",Clarifying customer request,neutral,,
75,8,Yes.,Confirming cancellation,neutral,,
75,9,"Alright, I’ll proceed with your cancellation. This will be marked as a voluntary cancellation, not a rejection.",Explaining cancellation type,neutral,,
75,10,Okay.,Acknowledging,neutral,,
75,11,"Since it’s a voluntary cancellation, the refund process will take about one to two weeks.",Explaining refund timeline,neutral,,
75,12,"I see, so about a week at the earliest.",Confirming timeline,neutral,,
75,13,"Yes, approximately one week.",Reiterating timeline,neutral,,
75,14,I wasn’t informed about this initially.,Expressing dissatisfaction,neutral,,
75,15,"That applies when it’s a rejection. This is a voluntary cancellation, so it takes longer.",Clarifying policy difference,neutral,,
75,16,I understand.,Acknowledging,neutral,,
75,17,"If it had been rejected, the refund would’ve been processed immediately.",Explaining rejection process,neutral,,
75,18,I see. Will the refund go to the account I used for the deposit?,Asking about refund details,neutral,,
75,19,"Yes, it will go to the account you provided for the loan deposit.",Confirming refund account,neutral,,
75,20,What about the sender’s account?,Asking about refund sender,neutral,,
75,21,That will be processed by the finance company.,Explaining sender details,neutral,,
75,22,I understand. Is it okay to delete the app?,Asking about app deletion,neutral,,
75,23,"Yes, if you’ve canceled, deleting the app won’t be an issue.",Confirming app deletion,neutral,,
75,24,Alright.,Acknowledging,neutral,,
75,25,"Unless you decide to proceed, we’ve received a request for additional repayment documentation.",Explaining additional requirements,neutral,,
75,26,I can’t proceed with that right now.,Refusing to proceed further,neutral,,
75,27,Understood. We’ll try to expedite the process.,Acknowledging and offering assistance,neutral,,
75,28,"If I delete the app, I won’t get messages from you, right?",Clarifying concerns about app deletion,neutral,,
75,29,"No, deleting the app won’t affect our communication.",Reassuring customer,neutral,,
75,30,"Alright, proceed and call me back in 10 minutes.",Requesting follow-up,neutral,,
75,31,Understood. I’ll call you in 10 minutes.,Confirming follow-up,neutral,,
